tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#QCQPJV2,Cesar Goulart,4,18,15998667,9,#QCQPJV2,#GQQ9U0CV,2,2,90,#GQQ9U0CV,Kratos,14,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#9LYR8GRG,CMN,3,18,15998667,10,#9LYR8GRG,#P08QRQ2PC,3,3,100,#P08QRQ2PC,علي السلطان,3,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#LPLQC28RC,Rogério ™,9,18,15998667,11,#LPLQC28RC,#QU88QGPUV,3,3,100,#QU88QGPUV,عــــازف,13,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#2LJJPQ80Y,°°°AKiLiS°°°,14,18,15998667,12,#2LJJPQ80Y,#808QLYVL,3,3,100,#808QLYVL,MUSK,5,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#CQV9VLYU,ﺂسڪـٰٱنـﮧٰۉࢪۦム˹,16,18,15998667,13,#CQV9VLYU,#2LJJPQ80Y,2,2,91,#2LJJPQ80Y,°°°AKiLiS°°°,14,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#QCJYP29C2,Kingslayer,10,18,15998667,14,#QCJYP29C2,#L8J29CPU0,2,2,95,#L8J29CPU0,Ayoub,10,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#PQVRVGV89,Guilherme,7,18,15998667,15,#PQVRVGV89,#8R0CCVLC,3,3,100,#8R0CCVLC,AL-BHADLY,9,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#V0R8C88J,★☆★Hussein★☆★,2,18,15998667,16,#V0R8C88J,#QCQPJV2,3,3,100,#QCQPJV2,Cesar Goulart,4,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#2U9QCUJ8,عـ♥ـلَــــوٌشـ♥,1,18,15998667,17,#2U9QCUJ8,#2P9PV98G,3,3,100,#2P9PV98G,GirafaAssassina,8,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#808QLYVL,MUSK,5,18,15998667,18,#808QLYVL,#8GRGU08JU,3,3,100,#8GRGU08JU,Monspiet,6,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#GQQ9U0CV,Kratos,14,18,15998667,19,#GQQ9U0CV,#R8VUCJL8,3,3,100,#R8VUCJL8,MarceloG,12,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#8LVC0CRU8,『حمد』,4,18,15998667,20,#8LVC0CRU8,#PQVRVGV89,3,3,100,#PQVRVGV89,Guilherme,7,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#LGVQP28G8,جســام,7,18,15998667,21,#LGVQP28G8,#9GPRPC02R,3,3,100,#9GPRPC02R,BRUTHUTHUSII's,17,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#LVJPQU9L0,حــُر ‏‍³¹³,17,18,15998667,22,#LVJPQU9L0,#QCJYP29C2,3,3,100,#QCJYP29C2,Kingslayer,10,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#QU88QGPUV,عــــازف,13,18,15998667,23,#QU88QGPUV,#PCU8RGJ09,3,3,100,#PCU8RGJ09,FERT,15,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#QGCRJQ0J,abbas,18,18,15998667,24,#QGCRJQ0J,#G9LPQQJG2,3,3,100,#G9LPQQJG2,scoqui,13,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#G9LPQQJG2,scoqui,13,18,15998667,25,#G9LPQQJG2,#QGCRJQ0J,3,3,100,#QGCRJQ0J,abbas,18,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#R8VUCJL8,MarceloG,12,18,15998667,26,#R8VUCJL8,#Y92JY2RV2,3,3,100,#Y92JY2RV2,⭐⭐King⭐⭐,6,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#2P9PV98G,GirafaAssassina,8,18,15998667,27,#2P9PV98G,#V0R8C88J,2,2,98,#V0R8C88J,★☆★Hussein★☆★,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#9GPRPC02R,BRUTHUTHUSII's,17,18,15998667,28,#9GPRPC02R,#LVJPQU9L0,3,3,100,#LVJPQU9L0,حــُر ‏‍³¹³,17,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#PCU8RGJ09,FERT,15,18,15998667,29,#PCU8RGJ09,#CQV9VLYU,3,3,100,#CQV9VLYU,ﺂسڪـٰٱنـﮧٰۉࢪۦム˹,16,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#8GRGU08JU,Monspiet,6,18,15998667,30,#8GRGU08JU,#8LVC0CRU8,3,3,100,#8LVC0CRU8,『حمد』,4,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#8LJRP98R,ابطال الرافدين,29,2026-06-07 03:13:05,15,league
#GLU8C9Q9G,不想吃寿司,31,18,15992883,1,#GLU8C9Q9G,#PCU8RGJ09,3,3,100,#PCU8RGJ09,FERT,15,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#C9Q0PUC0,八当家,3,18,15992883,2,#C9Q0PUC0,#8VJU02QGJ,3,3,100,#8VJU02QGJ,Thuria,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#22L9CVGQG,BrazilianHeIIz,5,18,15992883,3,#22L9CVGQG,#9LUGRVCV,3,3,100,#9LUGRVCV,葵瓜子,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#P8V0YPGRQ,3333.adamzhe,22,18,15992883,4,#P8V0YPGRQ,#QCJYP29C2,3,3,100,#QCJYP29C2,Kingslayer,10,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#LVGR8PQGC,ooooooooo,28,18,15992883,5,#LVGR8PQGC,#G9LPQQJG2,3,3,100,#G9LPQQJG2,scoqui,13,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#9PU20CRQ8,Aurora,14,18,15992883,6,#9PU20CRQ8,#8GRGU08JU,3,3,100,#8GRGU08JU,Monspiet,6,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#GUGRJJC8L,文档库,34,18,15992883,7,#GUGRJJC8L,#9GPRPC02R,3,3,100,#9GPRPC02R,BRUTHUTHUSII's,17,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#G999ULYPP,喜欢吃海鲜,30,18,15992883,8,#G999ULYPP,#2LJJPQ80Y,3,3,100,#2LJJPQ80Y,°°°AKiLiS°°°,14,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#R8VUCJL8,MarceloG,12,18,15992883,9,#R8VUCJL8,#VP0LJLV,3,3,100,#VP0LJLV,种完麦子我就往南走,6,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#9R2CJJ9CJ,BING.WU♠,7,18,15992883,10,#9R2CJJ9CJ,#QCQPJV2,3,3,100,#QCQPJV2,Cesar Goulart,4,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#VP0LJLV,种完麦子我就往南走,6,18,15992883,11,#VP0LJLV,#9LYR8GRG,3,3,100,#9LYR8GRG,CMN,3,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#9LUGRVCV,葵瓜子,2,18,15992883,12,#9LUGRVCV,#9YQGQGRVR,2,2,82,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#LPLQC28RC,Rogério ™,9,18,15992883,13,#LPLQC28RC,#GLU8C9Q9G,3,3,100,#GLU8C9Q9G,不想吃寿司,31,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#QCJYP29C2,Kingslayer,10,18,15992883,14,#QCJYP29C2,#GQL0QUCVC,2,2,83,#GQL0QUCVC,进化飞升,17,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#9LYR8GRG,CMN,3,18,15992883,15,#9LYR8GRG,#LPQLY020Q,3,3,100,#LPQLY020Q,DARKSIDE,15,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#2P9PV98G,GirafaAssassina,8,18,15992883,16,#2P9PV98G,#C9Q0PUC0,3,3,100,#C9Q0PUC0,八当家,3,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#QCQPJV2,Cesar Goulart,4,18,15992883,17,#QCQPJV2,#GUGRJJC8L,3,3,100,#GUGRJJC8L,文档库,34,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#LPQLY020Q,DARKSIDE,15,18,15992883,18,#LPQLY020Q,#PQVRVGV89,2,2,99,#PQVRVGV89,Guilherme,7,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#L2L902LL9,GM.Master,11,18,15992883,19,#L2L902LL9,#22L9CVGQG,2,2,76,#22L9CVGQG,BrazilianHeIIz,5,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#GQL0QUCVC,进化飞升,17,18,15992883,20,#GQL0QUCVC,#2P9PV98G,3,3,100,#2P9PV98G,GirafaAssassina,8,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#G8JQPQGL0,tank,24,18,15992883,21,#G8JQPQGL0,#R8VUCJL8,3,3,100,#R8VUCJL8,MarceloG,12,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#G9LPQQJG2,scoqui,13,18,15992883,22,#G9LPQQJG2,#9R2CJJ9CJ,3,3,100,#9R2CJJ9CJ,BING.WU♠,7,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#2LJJPQ80Y,°°°AKiLiS°°°,14,18,15992883,23,#2LJJPQ80Y,#UPU0YY2U,3,3,100,#UPU0YY2U,GodEater™,20,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#PQVRVGV89,Guilherme,7,18,15992883,24,#PQVRVGV89,#G8JQPQGL0,3,3,100,#G8JQPQGL0,tank,24,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#UPU0YY2U,GodEater™,20,18,15992883,25,#UPU0YY2U,#LPLQC28RC,3,3,100,#LPLQC28RC,Rogério ™,9,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#9YQGQGRVR,Thuthu,1,18,15992883,26,#9YQGQGRVR,#9PU20CRQ8,3,3,100,#9PU20CRQ8,Aurora,14,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#8VJU02QGJ,Thuria,2,18,15992883,27,#8VJU02QGJ,#G999ULYPP,3,3,100,#G999ULYPP,喜欢吃海鲜,30,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#9GPRPC02R,BRUTHUTHUSII's,17,18,15992883,28,#9GPRPC02R,#LVGR8PQGC,3,3,100,#LVGR8PQGC,ooooooooo,28,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#8GRGU08JU,Monspiet,6,18,15992883,29,#8GRGU08JU,#L2L902LL9,3,3,100,#L2L902LL9,GM.Master,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#PCU8RGJ09,FERT,15,18,15992883,30,#PCU8RGJ09,#P8V0YPGRQ,3,3,100,#P8V0YPGRQ,3333.adamzhe,22,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2RV9UCY9Y,土匪窝,18,2026-06-06 03:12:55,15,league
#GL9PU2LU,Kadidou,2,18,15987231,1,#GL9PU2LU,#9YQGQGRVR,3,3,100,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#9YQGQGRVR,Thuthu,1,18,15987231,2,#9YQGQGRVR,#P2VJ0V0P0,2,2,86,#P2VJ0V0P0,Oussama Dz⭐,5,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#8VJU02QGJ,Thuria,2,18,15987231,3,#8VJU02QGJ,#2008PCP29,3,3,100,#2008PCP29,KAYZ3R,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#QCJYP29C2,Kingslayer,10,18,15987231,4,#QCJYP29C2,#QCY9GPQ2Q,3,3,100,#QCY9GPQ2Q,Pro_ABDELHAH,12,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#PQVRVGV89,Guilherme,7,18,15987231,5,#PQVRVGV89,#GL9PU2LU,3,3,100,#GL9PU2LU,Kadidou,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#QCY9GPQ2Q,Pro_ABDELHAH,12,18,15987231,6,#QCY9GPQ2Q,#8VJU02QGJ,3,3,100,#8VJU02QGJ,Thuria,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#22L9CVGQG,BrazilianHeIIz,4,18,15987231,7,#22L9CVGQG,#9G92Y9V9U,3,3,100,#9G92Y9V9U,ZEIN_DP,6,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#8LPQYJLU,abdala,16,18,15987231,8,#8LPQYJLU,#9GPRPC02R,3,3,100,#9GPRPC02R,BRUTHUTHUSII's,17,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#LPLQC28RC,Rogério ™,9,18,15987231,9,#LPLQC28RC,#8LPQYJLU,3,3,100,#8LPQYJLU,abdala,16,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#QCQPJV2,Cesar Goulart,5,18,15987231,10,#QCQPJV2,#9YV0CGJLC,3,3,100,#9YV0CGJLC,WADIE 2,15,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#9LYR8GRG,CMN,3,18,15987231,11,#9LYR8GRG,#Q822P228U,2,2,99,#Q822P228U,Moh Legend,14,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#G9LPQQJG2,scoqui,12,18,15987231,12,#G9LPQQJG2,#9QUJ88VGJ,3,3,100,#9QUJ88VGJ,ＷＡＤＩＥ －ＤＺ－,13,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#88JULRU99,Atlas,4,18,15987231,13,#88JULRU99,#22L9CVGQG,2,2,75,#22L9CVGQG,BrazilianHeIIz,4,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#2RQL8YV80,Moh El Ghazer,10,18,15987231,14,#2RQL8YV80,#9LYR8GRG,3,3,100,#9LYR8GRG,CMN,3,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#Q822P228U,Moh Legend,14,18,15987231,15,#Q822P228U,#QCQPJV2,3,3,100,#QCQPJV2,Cesar Goulart,5,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#8UJP2JCQ9,CANNIBALE 2.7L,7,18,15987231,16,#8UJP2JCQ9,#8GRGU08JU,3,3,100,#8GRGU08JU,Monspiet,6,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#2008PCP29,KAYZ3R,1,18,15987231,17,#2008PCP29,#LPLQC28RC,3,3,100,#LPLQC28RC,Rogério ™,9,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#R8VUCJL8,MarceloG,13,18,15987231,18,#R8VUCJL8,#88JULRU99,3,3,100,#88JULRU99,Atlas,4,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#2LJJPQ80Y,°°°AKiLiS°°°,14,18,15987231,19,#2LJJPQ80Y,#8UJP2JCQ9,3,3,100,#8UJP2JCQ9,CANNIBALE 2.7L,7,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#P2VJ0V0P0,Oussama Dz⭐,5,18,15987231,20,#P2VJ0V0P0,#2P9PV98G,2,2,99,#2P9PV98G,GirafaAssassina,8,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#98JPLPJPU,messai DZ,9,18,15987231,21,#98JPLPJPU,#2LJJPQ80Y,3,3,100,#2LJJPQ80Y,°°°AKiLiS°°°,14,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#9P880L0G8,Rayan,8,18,15987231,22,#9P880L0G8,#PQVRVGV89,2,2,98,#PQVRVGV89,Guilherme,7,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#9QUJ88VGJ,ＷＡＤＩＥ －ＤＺ－,13,18,15987231,23,#9QUJ88VGJ,#R8VUCJL8,3,3,100,#R8VUCJL8,MarceloG,13,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#P28GY9GGL,✌Ibrahim✌,11,18,15987231,24,#P28GY9GGL,#QCJYP29C2,3,3,100,#QCJYP29C2,Kingslayer,10,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#9YV0CGJLC,WADIE 2,15,18,15987231,25,#9YV0CGJLC,#G9LPQQJG2,3,3,100,#G9LPQQJG2,scoqui,12,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#9G92Y9V9U,ZEIN_DP,6,18,15987231,26,#9G92Y9V9U,#PCU8RGJ09,3,3,100,#PCU8RGJ09,FERT,15,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#2P9PV98G,GirafaAssassina,8,18,15987231,27,#2P9PV98G,#2RQL8YV80,3,3,100,#2RQL8YV80,Moh El Ghazer,10,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#9GPRPC02R,BRUTHUTHUSII's,17,18,15987231,28,#9GPRPC02R,#98JPLPJPU,3,3,100,#98JPLPJPU,messai DZ,9,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#PCU8RGJ09,FERT,15,18,15987231,29,#PCU8RGJ09,#P28GY9GGL,3,3,100,#P28GY9GGL,✌Ibrahim✌,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#8GRGU08JU,Monspiet,6,18,15987231,30,#8GRGU08JU,#9P880L0G8,3,3,100,#9P880L0G8,Rayan,8,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2GP8U8G20,Dz Order,27,2026-06-05 03:12:09,15,league
#22L9CVGQG,BrazilianHeIIz,4,18,15981393,1,#22L9CVGQG,#P0CYR9GPJ,3,3,100,#P0CYR9GPJ,NCA PUNISHER,10,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#2VL8RV92J,DAS,14,18,15981393,2,#2VL8RV92J,#PCU8RGJ09,3,3,100,#PCU8RGJ09,FERT,15,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#LPQ8PPVR2,NCA Marvin B,9,18,15981393,3,#LPQ8PPVR2,#LPLQC28RC,3,3,100,#LPLQC28RC,Rogério ™,9,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#2LJJPQ80Y,°°°AKiLiS°°°,14,18,15981393,4,#2LJJPQ80Y,#QPL8UR20Y,3,3,100,#QPL8UR20Y,『Okz』*Gønzâlez*,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#228J898V9,『Okz』⚡Angel™⚡,1,18,15981393,5,#228J898V9,#9YQGQGRVR,3,3,100,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#8LQU8UQU2,『Okz』♛☯Andy☯♛,15,18,15981393,6,#8LQU8UQU2,#9GPRPC02R,3,3,100,#9GPRPC02R,BRUTHUTHUSII's,17,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#2V208L29L,☠️NCA XAVIER☠️,4,18,15981393,7,#2V208L29L,#22L9CVGQG,3,3,100,#22L9CVGQG,BrazilianHeIIz,4,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#QPL8UR20Y,『Okz』*Gønzâlez*,11,18,15981393,8,#QPL8UR20Y,#G9LPQQJG2,3,3,100,#G9LPQQJG2,scoqui,12,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#8RRJVURYC,『Okz』_Gønzâlez_,12,18,15981393,9,#8RRJVURYC,#R8VUCJL8,3,3,100,#R8VUCJL8,MarceloG,13,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#2LVYRQCP,『Okz』¥Gønzâlez¥,13,18,15981393,10,#2LVYRQCP,#2P9PV98G,2,2,96,#2P9PV98G,GirafaAssassina,8,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#2UV89CLQU,Vipj,5,18,15981393,11,#2UV89CLQU,#QCQPJV2,3,3,100,#QCQPJV2,Cesar Goulart,5,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#P8V0LCVU0,StoneCold,3,18,15981393,12,#P8V0LCVU0,#9LYR8GRG,3,3,100,#9LYR8GRG,CMN,3,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#LPLQC28RC,Rogério ™,9,18,15981393,13,#LPLQC28RC,#8RRJVURYC,3,3,100,#8RRJVURYC,『Okz』_Gønzâlez_,12,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#G9LPQQJG2,scoqui,12,18,15981393,14,#G9LPQQJG2,#2UV89CLQU,2,2,90,#2UV89CLQU,Vipj,5,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
#P0CYR9GPJ,NCA PUNISHER,10,18,15981393,15,#P0CYR9GPJ,#QCJYP29C2,3,3,100,#QCJYP29C2,Kingslayer,10,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2YGYQUJVJ,Oksutsuki,18,2026-06-04 03:11:50,15,league
